23	-27.5	0	7194.25	1456.4
23.5	-27.5	0	7501.75	1816.8
24	-27.5	0	8544	2565.2
24.5	-27.5	0	7412.25	1663.8
25	-27.5	0	6934.75	1645.6
25.5	-27.5	0	8714	1245
26	-27.5	0	7611.5	2098.8
26.5	-27.5	0	5438.25	1465.8
27	-27.5	0	6422.25	2027.8
27.5	-27.5	0	8543.25	1556.4
-27.5	-27	0	9775.25	2028.8
-27	-27	0	13408	2400.4
-26.5	-27	0	12886	2324.6
-26	-27	0	11898.5	1597.2
-25.5	-27	0	9315	1729.4
-25	-27	0	11483.3	1948.2
-24.5	-27	0	9614	1968.4
-24	-27	0	14480	2305.4
-23.5	-27	0	9322.25	1674
-23	-27	0	6990.75	1651.6
-22.5	-27	0	8987.25	2210
-22	-27	0	10314	2122.2
-21.5	-27	0	8527.5	2143.4
-21	-27	0	9840	2041.6
-20.5	-27	0	6966	1860.4
-20	-27	0	11365	2081.2
-19.5	-27	0	12942.8	2286.2
-19	-27	0	10204.3	2011.4
-18.5	-27	0	6548.25	2147.8
-18	-27	0	6979	1310.6
-17.5	-27	0	7464.75	1646.8
-17	-27	0	7592.75	1577
-16.5	-27	0	6828.5	1852.2
-16	-27	0	6931	1674.4
-15.5	-27	0	6299.25	1608.6
-15	-27	0	9084.25	2108.6
-14.5	-27	0	6724.25	1572.4
-14	-27	0	8260	1899.2
-13.5	-27	0	8544	2131.2
-13	-27	0	8048.5	1112
-12.5	-27	0	11282	1591.8
-12	-27	0	8273	2081.6
-11.5	-27	0	7220.75	1850
-11	-27	0	6749.75	1630
-10.5	-27	0	8144.5	1845.6
-10	-27	0	8567.75	1753.8
-9.5	-27	0	7128	1985.4
-9	-27	0	8515	2525.8
-8.5	-27	0	10975.3	1746.6
-8	-27	0	7015.5	1919.2
-7.5	-27	0	6099	1409
-7	-27	0	8849.5	2072.8
-6.5	-27	0	5817.5	1409.4
-6	-27	0	7295.75	1914.8
-5.5	-27	0	7438.75	1474.4
-5	-27	0	7224.5	1694
-4.5	-27	0	9053.25	1631
-4	-27	0	7572.25	1916.2
-3.5	-27	0	13289.3	2071.6
-3	-27	0	11713.3	1800.8
-2.5	-27	0	13828.3	844
-2	-27	0	11547.5	2264.4
-1.5	-27	0	11357.5	2031
-1	-27	0	9883.75	2646.8
-0.5	-27	0	7305.75	1519.6
0	-27	0	9220.5	1530.8
0.5	-27	0	9976	1763
1	-27	0	8915.75	2158.6
1.5	-27	0	12799	1648.2
2	-27	0	12590.3	2085.2
2.5	-27	0	10293	1572.8
3	-27	0	8197.25	1668
3.5	-27	0	8885.75	2031.4
4	-27	0	6275.75	1431.4
4.5	-27	0	12345.8	2088.6
5	-27	0	10643	2126.4
5.5	-27	0	7116.25	1293.2
6	-27	0	7289	1277.2
6.5	-27	0	10160.3	738.6
7	-27	0	7802.5	1607.6
7.5	-27	0	7054.5	1677.4
8	-27	0	9919.5	1260
8.5	-27	0	8746.5	2499.2
9	-27	0	10740.5	2873.8
9.5	-27	0	6950	1416
10	-27	0	9512.5	2662.4
10.5	-27	0	10843.3	1979.4
11	-27	0	11594.5	2018.2
11.5	-27	0	10049	1808
12	-27	0	9085.75	1685.2
12.5	-27	0	10200.3	2160.8
13	-27	0	9126	1479
13.5	-27	0	9171.75	1807
14	-27	0	8259.5	2171.4
14.5	-27	0	14644.3	3321.4
15	-27	0	11920.3	2173.8
15.5	-27	0	8964.25	2196
16	-27	0	9318.75	1834.8
16.5	-27	0	9953	1257
17	-27	0	9476.75	2155.4
17.5	-27	0	9441	1285.4
18	-27	0	7179	1177
18.5	-27	0	4562.75	907.8
19	-27	0	4446	1080
19.5	-27	0	6153	1190.2
20	-27	0	7954.75	1859.2
20.5	-27	0	10120.8	2639.2
21	-27	0	9950.5	1136.6
21.5	-27	0	8113.75	2404.4
22	-27	0	9856.75	2195.8
22.5	-27	0	10270.3	1847.2
23	-27	0	8476.5	1010.6
23.5	-27	0	8945.5	1598.8
24	-27	0	13069.3	1626.6
24.5	-27	0	9482.75	2180.4
25	-27	0	7342.25	1806.6
25.5	-27	0	7086.5	1067
26	-27	0	7091.25	1887.4
26.5	-27	0	4859.5	1259.2
27	-27	0	5304.5	1723
27.5	-27	0	8301	1767.8
-27.5	-26.5	0	7690.25	1762.4
-27	-26.5	0	11703.5	2369.4
-26.5	-26.5	0	10279.8	1833.4
-26	-26.5	0	9708	1832.6
-25.5	-26.5	0	10575.8	1793.6
-25	-26.5	0	7422	1902.4
-24.5	-26.5	0	9730.5	2574
-24	-26.5	0	6581.75	1261.2
-23.5	-26.5	0	7715	1811.6
-23	-26.5	0	7951	1872.2
-22.5	-26.5	0	7211	1387.2
-22	-26.5	0	11613	1661.4
-21.5	-26.5	0	10248	1563.6
-21	-26.5	0	10040.5	2127
-20.5	-26.5	0	9538.75	2052
-20	-26.5	0	7155	1799.8
-19.5	-26.5	0	6932.75	1452.8
-19	-26.5	0	10017.3	2035.4
-18.5	-26.5	0	6071.5	1629.4
-18	-26.5	0	4833	1417.8
-17.5	-26.5	0	8852.25	2113.4
-17	-26.5	0	4900	1624.8
-16.5	-26.5	0	5233.75	1328.4
-16	-26.5	0	6351.5	1366.8
-15.5	-26.5	0	6602.75	1582
-15	-26.5	0	6481.75	2024
-14.5	-26.5	0	7033.5	1742
-14	-26.5	0	7032.25	2099
-13.5	-26.5	0	5123.5	1057.4
-13	-26.5	0	7000.5	1592.6
-12.5	-26.5	0	11778.8	2772.8
-12	-26.5	0	7268.5	1804
-11.5	-26.5	0	6979.5	1889.6
-11	-26.5	0	7198.75	1600
-10.5	-26.5	0	8709.75	2222.8
-10	-26.5	0	9325.75	2006.2
-9.5	-26.5	0	10492.3	2147.8
-9	-26.5	0	11969	1917.4
-8.5	-26.5	0	8251.75	2366.4
-8	-26.5	0	7985.5	1721.6
-7.5	-26.5	0	6446	1242.8
-7	-26.5	0	7331.5	1973.8
-6.5	-26.5	0	8259.5	2546.2
-6	-26.5	0	6016.75	1399.4
-5.5	-26.5	0	4743.25	1331
-5	-26.5	0	5666	1612.2
-4.5	-26.5	0	5043.75	1495.8
-4	-26.5	0	6187.75	1771.6
-3.5	-26.5	0	10172.8	1929
-3	-26.5	0	7534	1792.2
-2.5	-26.5	0	12102.8	2069.2
-2	-26.5	0	9696.5	2405
-1.5	-26.5	0	11452.3	2053.6
-1	-26.5	0	10802.8	2170
-0.5	-26.5	0	8273.5	1722.4
0	-26.5	0	9794.75	1706
0.5	-26.5	0	6742	1516.6
1	-26.5	0	6758.75	1154
1.5	-26.5	0	6611.5	2033
2	-26.5	0	9693.25	2316.4
2.5	-26.5	0	10901	2687.2
3	-26.5	0	8331.25	2431.8
3.5	-26.5	0	9868.25	2461.6
4	-26.5	0	7542.5	1692
4.5	-26.5	0	13865.5	1903
5	-26.5	0	11146.5	1876.8
5.5	-26.5	0	6844.5	1803.6
6	-26.5	0	7156.25	1615.6
6.5	-26.5	0	8079.75	1804.4
7	-26.5	0	6504.5	1785.2
7.5	-26.5	0	8439.25	2092.4
8	-26.5	0	8821	1247.2
8.5	-26.5	0	7315	1509
9	-26.5	0	8815	1736.2
9.5	-26.5	0	6983.5	1691
10	-26.5	0	8143.25	1713.6
10.5	-26.5	0	8088.25	1966.4
11	-26.5	0	10427	2425
11.5	-26.5	0	10455.5	2546.8
12	-26.5	0	10424.3	1328
12.5	-26.5	0	9200.25	2360.8
13	-26.5	0	8952	2078.8
13.5	-26.5	0	8709.25	2023.6
14	-26.5	0	9442	1762.2
14.5	-26.5	0	7474.75	1957
15	-26.5	0	7958.75	1654.8
15.5	-26.5	0	7809.5	1691.6
16	-26.5	0	7883.25	1001.4
16.5	-26.5	0	6336.25	1211.2
17	-26.5	0	8468.5	1784.6
17.5	-26.5	0	8567.75	2107
18	-26.5	0	6966.25	1757
18.5	-26.5	0	6354	1675.8
19	-26.5	0	5889	1209.2
19.5	-26.5	0	6236.75	1449
20	-26.5	0	8245	1259.8
20.5	-26.5	0	9850.75	1410
21	-26.5	0	7609	1809.6
21.5	-26.5	0	10922	2525.8
22	-26.5	0	11506.5	2336.4
22.5	-26.5	0	11913.5	1837.2
23	-26.5	0	8337.25	2037.8
23.5	-26.5	0	9848.5	2092.4
24	-26.5	0	9750.5	2308.2
24.5	-26.5	0	7750.5	1586.8
25	-26.5	0	7654.5	2054.4
25.5	-26.5	0	11526.8	2556.4
26	-26.5	0	9902.25	2099.6
26.5	-26.5	0	6035	1653.8
27	-26.5	0	5704.5	1530.6
27.5	-26.5	0	6872.5	1326.2
-27.5	-26	0	9965.5	1938.4
-27	-26	0	11621	1646.2
-26.5	-26	0	14990	1623
-26	-26	0	14339.5	2043.2
-25.5	-26	0	10907.5	1475
-25	-26	0	7232.25	1243.6
-24.5	-26	0	8958.5	2009.6
-24	-26	0	7873.25	1292.6
-23.5	-26	0	8599.5	1910
-23	-26	0	6950	1614.6
-22.5	-26	0	7856.25	1409.6
-22	-26	0	7458.5	2216
-21.5	-26	0	12223	2738.6
-21	-26	0	12787.5	2921
-20.5	-26	0	7039	1646.6
-20	-26	0	7680.5	1592.2
-19.5	-26	0	6645	1237.8
-19	-26	0	5889.5	1312
-18.5	-26	0	5776.75	1268.2
-18	-26	0	4916.5	1234.2
-17.5	-26	0	7853.25	2091.4
-17	-26	0	6128	1536.6
-16.5	-26	0	6271.25	1532.4
-16	-26	0	6306.25	1784.6
-15.5	-26	0	7178.75	1505.6
-15	-26	0	4912	1250.2
-14.5	-26	0	7741	1678.2
-14	-26	0	7962.75	1685.6
-13.5	-26	0	6333.75	1595.2
-13	-26	0	9365.25	1646.2
-12.5	-26	0	10895	2073.2
-12	-26	0	10104.3	1996.8
-11.5	-26	0	7525.75	1329.6
-11	-26	0	8861.5	1715.4
-10.5	-26	0	8715	1852.6
-10	-26	0	8966.25	1979
-9.5	-26	0	8824	2345.4
-9	-26	0	12496.3	2248
-8.5	-26	0	8982	1558.2
-8	-26	0	9836	1961
-7.5	-26	0	10471.5	2025.6
-7	-26	0	11235.8	1250.4
-6.5	-26	0	11241	1689.6
-6	-26	0	6857.25	1326.4
-5.5	-26	0	6793.75	1585.4
-5	-26	0	6704.5	1612.8
-4.5	-26	0	8615.5	1879.6
-4	-26	0	9238.75	2158.6
-3.5	-26	0	8250.25	2050.2
-3	-26	0	6258.25	1921.2
-2.5	-26	0	9275.5	2253.2
-2	-26	0	6305.5	1640.4
-1.5	-26	0	6777.5	1505.4
-1	-26	0	6260.5	2109.6
-0.5	-26	0	7424.75	1735.8
0	-26	0	9100.75	2054.4
0.5	-26	0	7804.5	1753.4
1	-26	0	7913.75	1551
1.5	-26	0	12487	1788
2	-26	0	8180.5	1730.4
2.5	-26	0	8071.75	1624.4
3	-26	0	7955	1843.8
3.5	-26	0	8997.75	1640.8
4	-26	0	11110.3	1426.6
4.5	-26	0	13911.5	2009.4
5	-26	0	8983.5	1615.4
5.5	-26	0	8037.75	1664.2
6	-26	0	7496	1836.4
6.5	-26	0	7549.5	1836.4
7	-26	0	5979.25	1252.4
7.5	-26	0	10807.3	1767.8
8	-26	0	9229.75	1754.8
8.5	-26	0	6612	1348.4
9	-26	0	6827.5	1548.8
9.5	-26	0	8526	1720
10	-26	0	11683	2594.2
10.5	-26	0	12146.5	2190.8
11	-26	0	10968.3	2284.6
11.5	-26	0	11636	1107.8
12	-26	0	11073.5	2274
12.5	-26	0	9825.5	1914.6
13	-26	0	9615.25	2498.4
13.5	-26	0	8512.25	1890.2
14	-26	0	9911.75	2235.2
14.5	-26	0	6645	1288.2
15	-26	0	6327	1328
15.5	-26	0	6740.75	1023.6
16	-26	0	7574.5	1340.8
16.5	-26	0	7140.75	1162.6
17	-26	0	8316.5	1498.2
17.5	-26	0	10081.8	2209.4
18	-26	0	9993.75	1778.2
18.5	-26	0	9756.75	1976.4
19	-26	0	11261.5	1965
19.5	-26	0	8514	1188.6
20	-26	0	6546	1786
20.5	-26	0	8481.25	1952
21	-26	0	10660	1544
21.5	-26	0	9786.75	2629.6
22	-26	0	10037.8	2310.2
22.5	-26	0	14433	2330
23	-26	0	11446.8	2199.4
23.5	-26	0	11425.5	2722.4
24	-26	0	11886.3	2111
24.5	-26	0	10307.3	2002.6
25	-26	0	9135	1131.6
25.5	-26	0	11961	2261.4
26	-26	0	14226.5	2256.6
26.5	-26	0	8254.75	931
27	-26	0	5512.75	1300.6
27.5	-26	0	4983.25	907.2
-27.5	-25.5	0	7511.75	1990
-27	-25.5	0	6052.75	1324.6
-26.5	-25.5	0	7820.5	1813
-26	-25.5	0	8856.25	1364.8
-25.5	-25.5	0	7936	1994.4
-25	-25.5	0	8688.25	1050.2
-24.5	-25.5	0	9954.5	2499.2
-24	-25.5	0	8090.5	1835.4
-23.5	-25.5	0	10182.8	1967.6
-23	-25.5	0	12779	1449.4
-22.5	-25.5	0	12514.8	1859.8
-22	-25.5	0	12165	1754.6
-21.5	-25.5	0	10355	2356.4
-21	-25.5	0	15487	2985.4
-20.5	-25.5	0	10775	2284.4
-20	-25.5	0	6269.25	1337.8
-19.5	-25.5	0	7165.25	1546.2
-19	-25.5	0	6435	1531.2
-18.5	-25.5	0	7855	492
-18	-25.5	0	10081.3	1085.8
-17.5	-25.5	0	9555.75	1874
-17	-25.5	0	11891.8	1549.8
-16.5	-25.5	0	10051	2036.8
-16	-25.5	0	10507.3	2562
-15.5	-25.5	0	9965.5	1472.6
-15	-25.5	0	9611	2159.6
-14.5	-25.5	0	9677.5	2207.6
-14	-25.5	0	8526	1784.8
-13.5	-25.5	0	6897.25	1486.4
-13	-25.5	0	7485.75	1578
-12.5	-25.5	0	7247.5	1444.8
-12	-25.5	0	7735.75	1812.8
-11.5	-25.5	0	7309.75	1772
-11	-25.5	0	7168.25	1115.4
-10.5	-25.5	0	7549.5	1144.2
-10	-25.5	0	7894	1620.2
-9.5	-25.5	0	6945.5	1777.2
-9	-25.5	0	9153.5	2513.6
-8.5	-25.5	0	6522.5	1796.2
-8	-25.5	0	7622	1378.8
-7.5	-25.5	0	8422.5	1928
-7	-25.5	0	9575.25	1863.8
-6.5	-25.5	0	12084.8	894.8
-6	-25.5	0	10166.5	1611.4
-5.5	-25.5	0	10845	1584
-5	-25.5	0	9801.25	848.2
-4.5	-25.5	0	7137	1682.2
-4	-25.5	0	6945.25	1292.6
-3.5	-25.5	0	8734.5	2104
-3	-25.5	0	6741.75	1043
-2.5	-25.5	0	6303	1046.2
-2	-25.5	0	6758.25	845
-1.5	-25.5	0	5869.5	814.4
-1	-25.5	0	6394.25	1726.2
-0.5	-25.5	0	7735.5	1518
0	-25.5	0	7310	2002.2
0.5	-25.5	0	6779	1737.6
1	-25.5	0	5986.75	1864.8
1.5	-25.5	0	8799.25	2380.6
2	-25.5	0	7191.25	1814.2
2.5	-25.5	0	8020.75	1822.4
3	-25.5	0	9478	2102.6
3.5	-25.5	0	10703.8	807.4
4	-25.5	0	7345.75	1816.6
4.5	-25.5	0	9852.25	1620
5	-25.5	0	8101.5	1645
5.5	-25.5	0	5593.25	1389.6
6	-25.5	0	6994.25	1656
6.5	-25.5	0	7112.75	1714.8
7	-25.5	0	6088.25	1861.4
7.5	-25.5	0	6279.5	1878.8
8	-25.5	0	7421.75	1464.8
8.5	-25.5	0	10660	1657.2
9	-25.5	0	11060.3	1602.6
9.5	-25.5	0	9529.25	1383.6
10	-25.5	0	11508.5	1469.2
10.5	-25.5	0	8739.5	2192.2
11	-25.5	0	12318	1819.2
11.5	-25.5	0	13541.5	1686.6
12	-25.5	0	7370.25	1099.6
12.5	-25.5	0	11067.3	1578.4
13	-25.5	0	11267.3	2228.8
13.5	-25.5	0	9658	1866
14	-25.5	0	10953.8	1908.2
14.5	-25.5	0	7256	1539.4
15	-25.5	0	6143.75	1319.6
15.5	-25.5	0	6439.25	948.2
16	-25.5	0	7416.5	1617.4
16.5	-25.5	0	7413.75	2107.2
17	-25.5	0	8748.5	1816.2
17.5	-25.5	0	9847.75	2157.2
18	-25.5	0	12049.5	1674.4
18.5	-25.5	0	11186.8	1754
19	-25.5	0	8420.5	2263.2
19.5	-25.5	0	7167.5	1600.6
20	-25.5	0	5895	1400
20.5	-25.5	0	6762.25	1657.2
21	-25.5	0	7365.5	1820
21.5	-25.5	0	7677.25	1695.8
22	-25.5	0	8357	1889
22.5	-25.5	0	10514	2410.2
23	-25.5	0	11216.8	2090.2
23.5	-25.5	0	11467	1843.4
24	-25.5	0	9738.25	2184.4
24.5	-25.5	0	9066.25	1818.4
25	-25.5	0	6127	1855.4
25.5	-25.5	0	6497.75	1587.6
26	-25.5	0	8751.75	1712.2
26.5	-25.5	0	4585.25	1018
27	-25.5	0	4778	1283.2
27.5	-25.5	0	5316.25	1248.4
-27.5	-25	0	4617.75	1365.6
-27	-25	0	5088.75	1381.6
-26.5	-25	0	6898	1445.6
-26	-25	0	8408	1577.8
-25.5	-25	0	9416	1126.4
-25	-25	0	7032.75	1660.6
-24.5	-25	0	6683.75	1329.4
-24	-25	0	6947.5	1866.6
-23.5	-25	0	11495.3	1382
-23	-25	0	12020	2515.2
-22.5	-25	0	12685.5	1772
-22	-25	0	10715.8	2487.4
-21.5	-25	0	10877.3	1518.2
-21	-25	0	11879.8	2063
-20.5	-25	0	10108.8	1853
-20	-25	0	9751	2126.4
-19.5	-25	0	9497	2492.6
-19	-25	0	9656	1484.6
-18.5	-25	0	7507.5	1277.8
-18	-25	0	7561.5	1214.6
-17.5	-25	0	7057.75	1438.4
-17	-25	0	8261.5	1870.6
-16.5	-25	0	10800	1983.6
-16	-25	0	12308.8	1336.4
-15.5	-25	0	7467.25	1740.2
-15	-25	0	9903.5	1969.8
-14.5	-25	0	11909.3	1854.2
-14	-25	0	11438	2354.8
-13.5	-25	0	11235.8	1327
-13	-25	0	10857.5	1303.2
-12.5	-25	0	11157.3	1947.6
-12	-25	0	7567.75	1927.2
-11.5	-25	0	5620	1023.8
-11	-25	0	6847.75	1704
-10.5	-25	0	7974.5	2103.6
-10	-25	0	9045	2141.2
-9.5	-25	0	7441.75	1679.4
-9	-25	0	15408.5	682.2
-8.5	-25	0	12476.8	2529.4
-8	-25	0	8680.75	1679.6
-7.5	-25	0	11868.8	1610.4
-7	-25	0	9242	1645
-6.5	-25	0	7733.75	1366.4
-6	-25	0	7372	1354.2
-5.5	-25	0	6554.5	1971.6
-5	-25	0	5281	1339.8
-4.5	-25	0	7382.5	1661.6
-4	-25	0	6698.75	1659
-3.5	-25	0	5382.75	1012.4
-3	-25	0	6031.5	1626.2
-2.5	-25	0	5399.5	1038.6
-2	-25	0	6500.25	1634.4
-1.5	-25	0	5440.75	763.6
-1	-25	0	5866.5	1419
-0.5	-25	0	5054.5	1011.6
0	-25	0	7746.25	1587.6
0.5	-25	0	5646.75	1371.8
1	-25	0	7025.25	1628.4
1.5	-25	0	9808.25	2102.2
2	-25	0	9534.5	2233
2.5	-25	0	10308	2394
3	-25	0	8928	2295
3.5	-25	0	8169.5	2073.8
4	-25	0	8695.25	1559.6
4.5	-25	0	8523.5	1587.6
5	-25	0	8202	1271.6
5.5	-25	0	7971	1188.8
6	-25	0	8362.75	1739
6.5	-25	0	6297.25	1826.4
7	-25	0	8078	1785
7.5	-25	0	9342.5	1728.8
8	-25	0	6060.5	1451
8.5	-25	0	5733.5	1199.4
9	-25	0	9213.5	1923.2
9.5	-25	0	8359.25	1771.4
10	-25	0	6946.75	1573.2
10.5	-25	0	8837.75	2402
11	-25	0	11425	2368.4
11.5	-25	0	9733.25	2444
12	-25	0	6970.25	1574
12.5	-25	0	9739.75	1392.2
13	-25	0	11571.3	2136
13.5	-25	0	11398.8	1181.2
14	-25	0	7621	1979.8
14.5	-25	0	7183.5	1264
15	-25	0	5762.75	1211.6
15.5	-25	0	6126.75	1383.6
16	-25	0	5910.25	1210
16.5	-25	0	6100.25	1432
17	-25	0	7140.25	2160.8
17.5	-25	0	7621.25	1666
18	-25	0	8448.25	2297
18.5	-25	0	8468	1781
19	-25	0	8710.25	1825
19.5	-25	0	8757.5	1443.2
20	-25	0	6119.5	1634.4
20.5	-25	0	6938	1564.6
21	-25	0	7441.75	1710.8
21.5	-25	0	7716	1447.8
22	-25	0	7853.25	1446.6
22.5	-25	0	9460.75	1816.2
23	-25	0	11928	2432.8
23.5	-25	0	12788.8	1754.6
24	-25	0	7543.25	1648.4
24.5	-25	0	8844	2042.6
25	-25	0	5538.5	1285.8
25.5	-25	0	5497.5	1137.2
26	-25	0	6119	1939.4
26.5	-25	0	5377.5	1201.6
27	-25	0	7205.25	1393
27.5	-25	0	5392.5	1028.6
-27.5	-24.5	0	8371	1909.2
-27	-24.5	0	5236.75	1485.8
-26.5	-24.5	0	7029	1669.2
-26	-24.5	0	8961.25	1477
-25.5	-24.5	0	6359.25	1931.4
-25	-24.5	0	4676.5	780.2
-24.5	-24.5	0	7098.5	1756
-24	-24.5	0	8038.25	1874.8
-23.5	-24.5	0	9783.25	1744.4
-23	-24.5	0	13581.5	1482.6
-22.5	-24.5	0	11824.5	2603.8
-22	-24.5	0	11120.8	2154
-21.5	-24.5	0	8687	1590.2
-21	-24.5	0	6442.25	1491.8
-20.5	-24.5	0	7574	1867.2
-20	-24.5	0	9242.5	2671.4
-19.5	-24.5	0	7839.75	1685
-19	-24.5	0	9997.5	2155
-18.5	-24.5	0	10453.5	1319.4
-18	-24.5	0	5847.5	1162
-17.5	-24.5	0	5806.5	1577.8
-17	-24.5	0	6021.25	1426.6
-16.5	-24.5	0	8540.75	1792.8
-16	-24.5	0	9868	1574.6
-15.5	-24.5	0	10077.5	2112.2
-15	-24.5	0	7268.25	1302.4
-14.5	-24.5	0	6275	1662.8
-14	-24.5	0	9233.5	1853
-13.5	-24.5	0	8159.5	2057.6
-13	-24.5	0	8768.25	1278.2
-12.5	-24.5	0	9603.75	1860.6
-12	-24.5	0	7957	1161.2
-11.5	-24.5	0	4998	1193
-11	-24.5	0	5642.25	1211.2
-10.5	-24.5	0	6682	1933.4
-10	-24.5	0	7849.75	1978
-9.5	-24.5	0	7016.5	1655
-9	-24.5	0	8686.75	2172.6
-8.5	-24.5	0	11677.5	2081.8
-8	-24.5	0	7307	1593.8
-7.5	-24.5	0	9833.25	1928
-7	-24.5	0	6387.75	1204
-6.5	-24.5	0	5199	1294.8
-6	-24.5	0	6028.5	1085.6
-5.5	-24.5	0	8084	1989.2
-5	-24.5	0	5952.75	1568
-4.5	-24.5	0	8404.25	1027.6
-4	-24.5	0	9122	1901.8
-3.5	-24.5	0	6659.5	1357.4
-3	-24.5	0	6977	1918.6
-2.5	-24.5	0	7065	1961.2
-2	-24.5	0	7926.25	2084.2
-1.5	-24.5	0	8734.5	1678.2
-1	-24.5	0	11546.3	1972
-0.5	-24.5	0	6616	1321
0	-24.5	0	6860.75	1999.8
0.5	-24.5	0	10704.3	2032.8
1	-24.5	0	12002.8	2236.4
1.5	-24.5	0	11811	2026.8
2	-24.5	0	10188.8	1554.4
2.5	-24.5	0	7474.75	1604.6
3	-24.5	0	6175.25	1539
3.5	-24.5	0	5464	1534.6
4	-24.5	0	6407.25	1751
4.5	-24.5	0	7245	1632.4
5	-24.5	0	7993.5	1405.4
5.5	-24.5	0	9250.5	1620.6
6	-24.5	0	9561.75	1795.4
6.5	-24.5	0	6306	1804.8
7	-24.5	0	7679.5	1864.6
7.5	-24.5	0	7895.5	1676
8	-24.5	0	8734.25	1970.8
8.5	-24.5	0	5516.25	1503.2
9	-24.5	0	7087.5	1185.8
9.5	-24.5	0	5853.25	1494.4
10	-24.5	0	5670.5	918.8
10.5	-24.5	0	8024.75	2234.6
11	-24.5	0	10447.5	2070.4
11.5	-24.5	0	11983.5	2045.2
12	-24.5	0	8490.25	1794.2
12.5	-24.5	0	9178.25	1096.2
13	-24.5	0	11055.8	2195.6
13.5	-24.5	0	11919	1817.4
14	-24.5	0	12547	2597.2
